Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
usa_180,6/28/2024,USA,New York,8.1,34,53.6,165,None,Koeppen-D,Temperate,Forest,9.8,1.9,SW,Summer,7439416,42802034.66,5
usa_181,6/29/2024,USA,New York,27.9,26,77.7,377,Drought,Koeppen-A,Temperate,Wetland,29.2,10.1,NW,Summer,3782433,20615556.85,9
usa_182,6/30/2024,USA,New York,33.5,85,198.6,41,None,Koeppen-D,Temperate,Forest,37.8,8.8,S,Summer,2686010,37682973.67,10
usa_183,7/1/2024,USA,New York,38,45,98.7,227,Drought,Koeppen-B,Temperate,Desert,40.2,21.7,W,Summer,5328236,50323637.53,10
usa_184,7/2/2024,USA,New York,27.9,80,2.1,221,None,Koeppen-B,Temperate,Wetland,31.9,12.4,W,Summer,7381919,55457453.59,9
usa_185,7/3/2024,USA,New York,37.2,92,155.6,339,None,Koeppen-C,Temperate,Grassland,41.8,3.5,E,Summer,9831531,77717441.02,5
usa_186,7/4/2024,USA,New York,8.5,36,154.5,185,None,Koeppen-A,Temperate,Tundra,10.3,8.8,N,Summer,4525499,30745802.45,10
usa_187,7/5/2024,USA,New York,11,96,57.2,452,None,Koeppen-B,Temperate,Tundra,15.8,0.5,E,Summer,8766023,84742295.92,10
usa_188,7/6/2024,USA,New York,2,21,178.8,18,None,Koeppen-C,Temperate,Wetland,3,3.2,NE,Summer,8848664,11267227.34,5
usa_189,7/7/2024,USA,New York,24.3,50,178.4,39,Flood,Koeppen-C,Temperate,Tundra,26.8,15.5,S,Summer,6615183,76905396.81,10
usa_190,7/8/2024,USA,New York,14.7,32,153.6,284,None,Koeppen-C,Temperate,Tundra,16.3,33.6,N,Summer,5566667,20140766.19,1
usa_191,7/9/2024,USA,New York,-3.2,96,106.6,136,None,Koeppen-B,Temperate,Forest,1.6,39.4,N,Summer,4159113,96536974.16,5
usa_192,7/10/2024,USA,New York,10.1,79,112,158,None,Koeppen-A,Temperate,Tundra,14.1,22,NE,Summer,9899794,24499474.97,5
usa_193,7/11/2024,USA,New York,5.9,46,101.4,283,None,Koeppen-D,Temperate,Wetland,8.2,20.3,E,Summer,2014223,20038864.43,3
usa_194,7/12/2024,USA,New York,13.3,81,126.2,52,None,Koeppen-D,Temperate,Wetland,17.4,19.8,W,Summer,3297603,38984852.04,9
usa_195,7/13/2024,USA,New York,42.9,25,194.8,373,None,Koeppen-C,Temperate,Tundra,44.1,38.3,SW,Summer,7188466,45534158.45,10
usa_196,7/14/2024,USA,New York,26.2,11,55.8,310,None,Koeppen-A,Temperate,Grassland,26.8,23.4,SW,Summer,3409704,20411762.2,3
usa_197,7/15/2024,USA,New York,44.1,60,180,198,Drought,Koeppen-A,Temperate,Forest,47.1,0.8,E,Summer,4713578,21846567.25,9
usa_198,7/16/2024,USA,New York,2.5,71,5.6,83,None,Koeppen-C,Temperate,Wetland,6.1,36.8,SE,Summer,6073001,18549424.29,3
usa_199,7/17/2024,USA,New York,18.9,31,69.3,202,Hurricane,Koeppen-D,Temperate,Tundra,20.4,18.4,E,Summer,9741440,85137359,10
usa_200,7/18/2024,USA,New York,12.1,74,121.9,427,None,Koeppen-A,Temperate,Forest,15.8,2.1,W,Summer,3350846,69554193.46,1
usa_201,7/19/2024,USA,New York,-2,17,137.1,172,None,Koeppen-C,Temperate,Grassland,-1.1,12.2,W,Summer,3468592,5357366.97,6
usa_202,7/20/2024,USA,New York,17.5,36,28.7,13,None,Koeppen-D,Temperate,Tundra,19.3,3.3,SW,Summer,9143620,99660190.63,1
usa_203,7/21/2024,USA,New York,25.4,92,138.9,43,None,Koeppen-D,Temperate,Tundra,30,31.1,SW,Summer,738604,8871630.46,2
usa_204,7/22/2024,USA,New York,1.4,23,169.2,373,None,Koeppen-D,Temperate,Wetland,2.5,37.5,S,Summer,2965057,23078402.12,4
usa_205,7/23/2024,USA,New York,5.4,73,13.2,401,Heatwave,Koeppen-B,Temperate,Tundra,9.1,11.3,NE,Summer,4851062,68842189.16,3
usa_206,7/24/2024,USA,New York,26.8,11,7.1,360,None,Koeppen-A,Temperate,Grassland,27.4,36.2,W,Summer,8623047,89143373.19,9
usa_207,7/25/2024,USA,New York,29,91,108.4,139,None,Koeppen-C,Temperate,Desert,33.5,21,E,Summer,2274388,81562207.16,2
usa_208,7/26/2024,USA,New York,29.6,94,24.7,254,None,Koeppen-B,Temperate,Grassland,34.3,26.6,E,Summer,1718998,45981933.79,7
usa_209,7/27/2024,USA,New York,6.3,71,161.2,122,None,Koeppen-A,Temperate,Forest,9.8,38.7,SE,Summer,3320012,75332650.96,1
usa_210,7/28/2024,USA,New York,15.3,51,103.9,20,None,Koeppen-A,Temperate,Grassland,17.9,25.4,E,Summer,3736469,59227938.78,4
usa_211,7/29/2024,USA,New York,23.1,27,117,178,None,Koeppen-B,Temperate,Tundra,24.5,13.8,S,Summer,6596674,4109918.35,8
usa_212,7/30/2024,USA,New York,-7,71,175.7,264,None,Koeppen-C,Temperate,Desert,-3.4,39.6,NE,Summer,6904447,20906451.98,5
usa_213,7/31/2024,USA,New York,29.3,32,47.7,144,None,Koeppen-B,Temperate,Tundra,30.9,13.6,NE,Summer,1126477,36060320.22,1
usa_214,8/1/2024,USA,New York,41.5,69,117,278,None,Koeppen-D,Temperate,Forest,45,2.1,SW,Summer,6022954,24343364.37,6
usa_215,8/2/2024,USA,New York,37.1,39,162.7,292,None,Koeppen-C,Temperate,Wetland,39.1,10.7,NW,Summer,2557418,71490833.54,2
usa_216,8/3/2024,USA,New York,-6.1,11,105.9,273,None,Koeppen-B,Temperate,Grassland,-5.5,19.4,N,Summer,9540295,45744143.2,1
usa_217,8/4/2024,USA,New York,14.1,34,26.4,427,None,Koeppen-D,Temperate,Tundra,15.8,23.2,E,Summer,2655654,70476342.98,4
usa_218,8/5/2024,USA,New York,9.2,85,0.2,405,None,Koeppen-B,Temperate,Tundra,13.4,27.1,W,Summer,9120539,93564056.61,3
usa_219,8/6/2024,USA,New York,18.3,94,18.9,169,Hurricane,Koeppen-A,Temperate,Forest,23,2.8,N,Summer,3151338,99648796.76,1
usa_220,8/7/2024,USA,New York,9.4,62,168.7,101,None,Koeppen-C,Temperate,Grassland,12.5,20.5,SW,Summer,4408829,83334009.68,10
usa_221,8/8/2024,USA,New York,29.2,61,133.2,453,None,Koeppen-D,Temperate,Tundra,32.2,28.5,SE,Summer,527944,15097039.49,9
usa_222,8/9/2024,USA,New York,13.3,29,92.7,300,None,Koeppen-D,Temperate,Wetland,14.8,21.4,S,Summer,4573890,73475628.07,8
usa_223,8/10/2024,USA,New York,-4.3,100,64.7,150,Hurricane,Koeppen-C,Temperate,Wetland,0.7,4.5,SE,Summer,9296462,76593716.97,4
usa_224,8/11/2024,USA,New York,15.9,34,129.3,327,None,Koeppen-D,Temperate,Forest,17.6,37.3,NE,Summer,5337757,45408071.14,4
usa_225,8/12/2024,USA,New York,28.4,80,13.9,25,None,Koeppen-D,Temperate,Tundra,32.4,8.6,E,Summer,8480739,73086298.99,3
usa_226,8/13/2024,USA,New York,30.8,26,98.1,147,None,Koeppen-D,Temperate,Desert,32.1,37.6,SE,Summer,5209892,2910932.41,5
usa_227,8/14/2024,USA,New York,32.1,24,82.6,387,Drought,Koeppen-B,Temperate,Tundra,33.3,13.7,NE,Summer,2851182,23394799.91,1
usa_228,8/15/2024,USA,New York,30.7,10,145.6,149,None,Koeppen-A,Temperate,Desert,31.2,5,N,Summer,4870944,41587429.81,2
usa_229,8/16/2024,USA,New York,37.5,87,139.9,447,None,Koeppen-C,Temperate,Forest,41.9,33.2,W,Summer,3012385,22824803.11,4
usa_230,8/17/2024,USA,New York,15.3,81,77.5,452,None,Koeppen-D,Temperate,Grassland,19.4,14.4,NE,Summer,8343188,64974681.28,2
usa_231,8/18/2024,USA,New York,3.6,85,5.2,57,Heatwave,Koeppen-B,Temperate,Desert,7.8,1.3,NE,Summer,191916,93267728.87,9
usa_232,8/19/2024,USA,New York,-6.9,98,190.2,364,None,Koeppen-D,Temperate,Grassland,-2,24.8,W,Summer,908121,12487115.77,7
usa_233,8/20/2024,USA,New York,-3,71,90.1,110,None,Koeppen-A,Temperate,Tundra,0.6,20.4,E,Summer,3787021,9935638.22,7
usa_234,8/21/2024,USA,New York,-7.8,53,185.2,294,None,Koeppen-A,Temperate,Forest,-5.1,29.3,E,Summer,5323407,81688225.84,1
usa_235,8/22/2024,USA,New York,10.4,39,104.1,451,Flood,Koeppen-A,Temperate,Desert,12.4,29.6,N,Summer,2229264,65036849.91,9
usa_236,8/23/2024,USA,New York,-3.8,31,167.2,204,Flood,Koeppen-B,Temperate,Desert,-2.2,16.8,E,Summer,5076249,57884223.54,6
usa_237,8/24/2024,USA,New York,-5.2,20,22.3,190,None,Koeppen-D,Temperate,Tundra,-4.2,9.3,S,Summer,4657903,63732522.45,10
usa_238,8/25/2024,USA,New York,-2,33,127.9,175,Hurricane,Koeppen-C,Temperate,Desert,-0.3,36.3,SE,Summer,356223,25079790.29,8
usa_239,8/26/2024,USA,New York,39,15,155.1,40,Hurricane,Koeppen-B,Temperate,Grassland,39.8,9.8,NE,Summer,9758684,33536821.93,9
usa_240,8/27/2024,USA,New York,13.7,16,46.8,211,None,Koeppen-B,Temperate,Wetland,14.5,19,W,Summer,2141346,74789159.19,7
usa_241,8/28/2024,USA,New York,7.6,82,60.5,222,None,Koeppen-B,Temperate,Tundra,11.7,27.3,NW,Summer,6354203,74663342.54,8
usa_242,8/29/2024,USA,New York,16.9,63,54.9,74,None,Koeppen-B,Temperate,Desert,20,17.6,SE,Summer,6070734,77908044.59,3
usa_243,8/30/2024,USA,New York,7.8,97,120.1,409,Drought,Koeppen-C,Temperate,Grassland,12.7,11.9,SW,Summer,5256834,59505779.15,5
usa_244,8/31/2024,USA,New York,1.6,38,95.8,196,None,Koeppen-B,Temperate,Forest,3.5,33.7,E,Summer,8602664,96481413.18,6
usa_245,9/1/2024,USA,New York,17.6,22,87.1,424,None,Koeppen-D,Temperate,Desert,18.7,2.1,W,Autumn,5252965,36941152.35,10
usa_246,9/2/2024,USA,New York,35.2,39,103.1,263,None,Koeppen-D,Temperate,Desert,37.2,0.4,S,Autumn,4365419,73869173.25,6
usa_247,9/3/2024,USA,New York,25.2,10,86.6,214,Flood,Koeppen-D,Temperate,Grassland,25.7,8.6,NW,Autumn,187990,90792459.17,5
usa_248,9/4/2024,USA,New York,44,85,114.2,42,None,Koeppen-B,Temperate,Grassland,48.2,30.3,E,Autumn,9204931,58255239.5,3
usa_249,9/5/2024,USA,New York,8.4,60,123.4,456,None,Koeppen-C,Temperate,Tundra,11.4,37,W,Autumn,6410857,15777503.86,1
usa_250,9/6/2024,USA,New York,-4.1,54,26.6,66,None,Koeppen-D,Temperate,Grassland,-1.4,6.4,SE,Autumn,403130,61385423.95,10
usa_251,9/7/2024,USA,New York,16.9,83,58.9,130,None,Koeppen-C,Temperate,Tundra,21,27.6,W,Autumn,9405165,94369817.13,9
usa_252,9/8/2024,USA,New York,24.7,89,92.5,367,None,Koeppen-D,Temperate,Tundra,29.1,6.4,NW,Autumn,3842589,89289829.73,3
usa_253,9/9/2024,USA,New York,33.9,29,110.6,378,Flood,Koeppen-B,Temperate,Wetland,35.4,17.6,N,Autumn,2283740,9325433.07,2
usa_254,9/10/2024,USA,New York,-5.5,27,21.6,276,None,Koeppen-A,Temperate,Desert,-4.2,22.3,NE,Autumn,595662,57948008.77,7
usa_255,9/11/2024,USA,New York,10.2,72,4.7,16,None,Koeppen-D,Temperate,Grassland,13.8,7.5,S,Autumn,5643451,60446589.14,2
usa_256,9/12/2024,USA,New York,27.5,20,79.8,438,Flood,Koeppen-B,Temperate,Forest,28.5,19.8,SE,Autumn,6199998,41981331.09,3
usa_257,9/13/2024,USA,New York,2.9,56,63.1,20,None,Koeppen-D,Temperate,Wetland,5.7,30.7,S,Autumn,3729149,47809475.55,1
usa_258,9/14/2024,USA,New York,-2.2,18,134.5,21,None,Koeppen-D,Temperate,Forest,-1.3,7.1,E,Autumn,8645123,43267470.59,3
usa_259,9/15/2024,USA,New York,0.7,93,86.6,143,Heatwave,Koeppen-C,Temperate,Forest,5.4,13.7,SE,Autumn,5551620,15778079.88,8
usa_260,9/16/2024,USA,New York,3.6,100,20.6,308,None,Koeppen-B,Temperate,Grassland,8.6,11.6,NW,Autumn,6476314,1668192.25,10
usa_261,9/17/2024,USA,New York,16.8,85,11.8,353,None,Koeppen-B,Temperate,Grassland,21.1,29.7,NE,Autumn,2271316,78774773.29,2
usa_262,9/18/2024,USA,New York,10.3,56,88.7,202,None,Koeppen-B,Temperate,Grassland,13.1,30.2,SW,Autumn,4669700,24752817.15,5
usa_263,9/19/2024,USA,New York,-4.9,26,45.7,223,Drought,Koeppen-A,Temperate,Grassland,-3.6,18.1,E,Autumn,289530,25523213.87,8
usa_264,9/20/2024,USA,New York,33.2,58,165.4,198,None,Koeppen-A,Temperate,Wetland,36.1,32.7,SE,Autumn,5530233,39920019.69,3
usa_265,9/21/2024,USA,New York,4.9,22,18.5,489,None,Koeppen-D,Temperate,Tundra,6,24.5,W,Autumn,3250656,697145.6,9
usa_266,9/22/2024,USA,New York,14.6,65,22.4,471,None,Koeppen-C,Temperate,Desert,17.9,4,SW,Autumn,2263253,32061005.7,2
usa_267,9/23/2024,USA,New York,0.2,13,29.2,384,None,Koeppen-C,Temperate,Grassland,0.9,10.2,S,Autumn,590993,70400309.85,2
usa_268,9/24/2024,USA,New York,27.4,91,171.8,192,Flood,Koeppen-B,Temperate,Desert,31.9,31.6,SE,Autumn,6482656,78917295.05,2
usa_269,9/25/2024,USA,New York,21.5,65,156.9,154,None,Koeppen-A,Temperate,Desert,24.8,21.9,NW,Autumn,3697911,10865732.36,3
usa_270,9/26/2024,USA,New York,26.6,16,92.6,89,Hurricane,Koeppen-A,Temperate,Wetland,27.4,25.5,NW,Autumn,6881249,75770470.55,3
usa_271,9/27/2024,USA,New York,0.9,72,110.1,307,None,Koeppen-D,Temperate,Wetland,4.5,20.5,NE,Autumn,6500565,63725841.45,5
usa_272,9/28/2024,USA,New York,-7.2,81,183.6,226,Flood,Koeppen-A,Temperate,Wetland,-3.2,18.6,E,Autumn,8113515,33619595.28,5
usa_273,9/29/2024,USA,New York,23.6,20,114.3,102,Flood,Koeppen-C,Temperate,Wetland,24.6,35.6,NW,Autumn,6826454,2158194.42,3
usa_274,9/30/2024,USA,New York,-5.1,38,133.3,137,Heatwave,Koeppen-C,Temperate,Wetland,-3.2,39.2,NE,Autumn,3468090,43003110.63,4
usa_275,10/1/2024,USA,New York,25.7,19,174.8,104,None,Koeppen-D,Temperate,Forest,26.6,39.7,NW,Autumn,8393985,13267575.49,10
usa_276,10/2/2024,USA,New York,22,19,41.6,81,None,Koeppen-C,Temperate,Wetland,22.9,32.5,S,Autumn,6662660,73146957.76,3
usa_277,10/3/2024,USA,New York,40.3,53,66.6,478,Flood,Koeppen-C,Temperate,Grassland,42.9,16.8,SE,Autumn,4089498,81494240.31,10
usa_278,10/4/2024,USA,New York,19.3,45,121.3,187,None,Koeppen-A,Temperate,Desert,21.6,16.2,SE,Autumn,3817878,81416469.78,8
usa_279,10/5/2024,USA,New York,43.2,18,79.7,230,None,Koeppen-B,Temperate,Grassland,44.1,5.4,W,Autumn,7524991,1628497.05,7
usa_280,10/6/2024,USA,New York,23.8,97,95.1,60,None,Koeppen-B,Temperate,Forest,28.7,29.6,N,Autumn,9133795,17819936.39,8
usa_281,10/7/2024,USA,New York,5.1,28,23.8,346,Heatwave,Koeppen-A,Temperate,Desert,6.5,18.2,SE,Autumn,241152,91372043.64,9
usa_282,10/8/2024,USA,New York,39.5,14,21.3,383,None,Koeppen-D,Temperate,Forest,40.2,32.4,S,Autumn,972121,88385250.82,6
usa_283,10/9/2024,USA,New York,5.4,51,188.6,234,None,Koeppen-A,Temperate,Desert,8,16.4,S,Autumn,3773877,57930641.08,10
usa_284,10/10/2024,USA,New York,-0.3,90,73.8,69,None,Koeppen-C,Temperate,Wetland,4.2,29.5,W,Autumn,1636084,39976641.3,6
usa_285,10/11/2024,USA,New York,16,97,97,253,None,Koeppen-B,Temperate,Forest,20.9,37.7,NE,Autumn,9165656,31825519.5,4
usa_286,10/12/2024,USA,New York,-2.1,36,4.9,161,None,Koeppen-B,Temperate,Tundra,-0.3,13,NW,Autumn,3303443,4663680.05,6
usa_287,10/13/2024,USA,New York,19.1,67,84.5,236,None,Koeppen-B,Temperate,Desert,22.5,5.9,NE,Autumn,348167,58119783.7,5
usa_288,10/14/2024,USA,New York,24.1,59,173.7,74,None,Koeppen-C,Temperate,Wetland,27.1,16.9,N,Autumn,1018143,543533.19,3
usa_289,10/15/2024,USA,New York,30.7,59,96.8,134,None,Koeppen-D,Temperate,Tundra,33.6,13,S,Autumn,2461697,25192860.99,2
usa_290,10/16/2024,USA,New York,-4.5,76,18.9,38,Heatwave,Koeppen-A,Temperate,Wetland,-0.7,2.5,N,Autumn,1196128,80775148.54,2
usa_291,10/17/2024,USA,New York,20.5,55,141.6,112,None,Koeppen-D,Temperate,Wetland,23.2,22.8,SW,Autumn,6351445,54523069.61,6
usa_292,10/18/2024,USA,New York,-2.6,92,81.5,450,None,Koeppen-A,Temperate,Tundra,2,15.9,NE,Autumn,4534043,42355959.74,10
usa_293,10/19/2024,USA,New York,21.4,55,168.5,49,None,Koeppen-B,Temperate,Desert,24.1,37.4,NW,Autumn,6909331,40270276.21,9
usa_294,10/20/2024,USA,New York,-0.4,56,70.7,173,None,Koeppen-B,Temperate,Grassland,2.4,16.8,NW,Autumn,6103415,37325426.96,9
usa_295,10/21/2024,USA,New York,41.5,18,61.6,380,None,Koeppen-D,Temperate,Grassland,42.4,14.8,N,Autumn,241750,43951784.2,10
usa_296,10/22/2024,USA,New York,25.1,27,49.8,209,None,Koeppen-D,Temperate,Tundra,26.5,12.5,SW,Autumn,7811318,68152122.66,7
usa_297,10/23/2024,USA,New York,12.4,97,129.3,317,None,Koeppen-B,Temperate,Tundra,17.2,27.7,NE,Autumn,4981121,40605520.26,2
usa_298,10/24/2024,USA,New York,0.1,33,95.2,155,None,Koeppen-C,Temperate,Desert,1.8,7.6,SW,Autumn,7969047,45311650.67,8
usa_299,10/25/2024,USA,New York,17.6,50,81.2,373,Heatwave,Koeppen-A,Temperate,Wetland,20.1,0.8,NE,Autumn,3278276,27081554.39,9
usa_300,10/26/2024,USA,New York,-5,46,180.3,375,None,Koeppen-A,Temperate,Desert,-2.7,27.5,N,Autumn,4842061,67702544.24,3
usa_301,10/27/2024,USA,New York,7.1,95,113.2,224,Heatwave,Koeppen-D,Temperate,Desert,11.8,32,E,Autumn,6557148,63935445.76,9
usa_302,10/28/2024,USA,New York,40.9,95,83,124,None,Koeppen-C,Temperate,Tundra,45.6,19.6,NW,Autumn,6055043,75844766.12,7
usa_303,10/29/2024,USA,New York,28.8,100,18.3,242,None,Koeppen-C,Temperate,Forest,33.8,28.5,SE,Autumn,5897210,53371625.54,1
usa_304,10/30/2024,USA,New York,31,47,32.2,175,None,Koeppen-A,Temperate,Wetland,33.4,2.5,W,Autumn,5687146,45244388.62,10
usa_305,10/31/2024,USA,New York,29.7,10,46.9,435,None,Koeppen-D,Temperate,Forest,30.2,0.3,N,Autumn,9913743,80612848.49,2
usa_306,11/1/2024,USA,New York,40.8,75,165.2,302,None,Koeppen-B,Temperate,Tundra,44.5,27.6,SW,Autumn,1428981,19641922.66,2
usa_307,11/2/2024,USA,New York,33.6,90,84.8,332,None,Koeppen-D,Temperate,Forest,38.1,13.2,SE,Autumn,4007569,47989271.55,6
usa_308,11/3/2024,USA,New York,34.8,47,168,175,Hurricane,Koeppen-B,Temperate,Wetland,37.1,39.9,S,Autumn,2748335,28383497.22,1
usa_309,11/4/2024,USA,New York,39.6,65,51.4,337,None,Koeppen-D,Temperate,Desert,42.9,16.4,S,Autumn,7920005,89386409.94,7
usa_310,11/5/2024,USA,New York,41.4,64,152.5,387,None,Koeppen-B,Temperate,Forest,44.6,21.2,E,Autumn,2791066,26147312.98,4
usa_311,11/6/2024,USA,New York,30.1,39,10.4,141,None,Koeppen-A,Temperate,Forest,32.1,23.3,E,Autumn,4431273,49414399.04,1
usa_312,11/7/2024,USA,New York,24.6,48,34.3,65,None,Koeppen-A,Temperate,Grassland,27,27.6,W,Autumn,8117550,52368328.61,10
usa_313,11/8/2024,USA,New York,9.5,27,118.1,41,None,Koeppen-D,Temperate,Grassland,10.8,32.9,SE,Autumn,606264,52823155.36,8
usa_314,11/9/2024,USA,New York,36,99,104.7,441,None,Koeppen-A,Temperate,Desert,41,13.2,N,Autumn,1133921,85856680.98,7
usa_315,11/10/2024,USA,New York,-6.1,80,167.3,199,None,Koeppen-A,Temperate,Desert,-2.1,1.1,NW,Autumn,7193063,2439225.91,10
usa_316,11/11/2024,USA,New York,25.2,21,23.9,423,None,Koeppen-B,Temperate,Forest,26.2,2.5,W,Autumn,5475067,68847269.88,9
usa_317,11/12/2024,USA,New York,40.3,33,39.1,218,None,Koeppen-B,Temperate,Forest,41.9,14.1,NE,Autumn,2542737,78144115.47,8
usa_318,11/13/2024,USA,New York,-5.2,94,179.2,226,None,Koeppen-D,Temperate,Forest,-0.5,4.7,W,Autumn,4577938,22230962.55,6
usa_319,11/14/2024,USA,New York,9.9,45,70.8,72,None,Koeppen-D,Temperate,Tundra,12.2,35.7,E,Autumn,4313168,63983037.31,4
usa_320,11/15/2024,USA,New York,19.5,45,55.8,180,None,Koeppen-B,Temperate,Desert,21.8,18.5,S,Autumn,3140073,83704240.67,3
usa_321,11/16/2024,USA,New York,35.5,80,37,406,None,Koeppen-B,Temperate,Tundra,39.5,10.8,SW,Autumn,4553261,59417802.73,3
usa_322,11/17/2024,USA,New York,23.8,93,154.8,167,None,Koeppen-B,Temperate,Tundra,28.5,37.9,SW,Autumn,2329973,74973460.18,6
usa_323,11/18/2024,USA,New York,5.3,73,39.6,192,Hurricane,Koeppen-B,Temperate,Desert,8.9,23.1,NW,Autumn,9427431,82077124.41,4
usa_324,11/19/2024,USA,New York,11.2,11,130.4,244,None,Koeppen-B,Temperate,Grassland,11.8,10.5,SW,Autumn,8851328,88810439.25,8
usa_325,11/20/2024,USA,New York,8.8,46,65.7,484,None,Koeppen-D,Temperate,Grassland,11.1,20.8,S,Autumn,7935416,3463124.47,7
usa_326,11/21/2024,USA,New York,-9.6,43,83,110,Drought,Koeppen-C,Temperate,Desert,-7.4,15.8,NE,Autumn,6475328,92679163.98,3
usa_327,11/22/2024,USA,New York,19.5,30,129.1,44,None,Koeppen-D,Temperate,Forest,21,33.6,SW,Autumn,5272017,58060005.2,7
usa_328,11/23/2024,USA,New York,14.8,71,86.2,64,None,Koeppen-B,Temperate,Desert,18.4,17.2,SE,Autumn,8260332,78098769.38,6
usa_329,11/24/2024,USA,New York,4,71,152.5,395,None,Koeppen-D,Temperate,Wetland,7.6,31.1,S,Autumn,1902886,64368116.64,6
usa_330,11/25/2024,USA,New York,36.2,55,70.1,493,None,Koeppen-B,Temperate,Desert,39,25.4,SW,Autumn,4232788,28693831.49,4
usa_331,11/26/2024,USA,New York,16.6,61,158.5,169,Hurricane,Koeppen-B,Temperate,Desert,19.7,29.1,N,Autumn,2776527,84539782.83,5
usa_332,11/27/2024,USA,New York,41.6,33,77.5,360,Hurricane,Koeppen-C,Temperate,Grassland,43.2,18.9,NW,Autumn,8669723,80978138.62,3
usa_333,11/28/2024,USA,New York,13.8,76,137.7,485,None,Koeppen-D,Temperate,Wetland,17.6,36.9,NE,Autumn,1367881,7328726.83,7
usa_334,11/29/2024,USA,New York,35.5,34,47.7,262,Hurricane,Koeppen-D,Temperate,Wetland,37.2,26.5,W,Autumn,4758898,83752866.82,8
usa_335,11/30/2024,USA,New York,39.9,100,90.1,494,None,Koeppen-C,Temperate,Forest,44.9,19.5,N,Autumn,2452037,37965426.95,1
usa_336,12/1/2024,USA,New York,10.1,46,101.4,287,None,Koeppen-D,Temperate,Grassland,12.4,4.2,E,Winter,614577,97196018.97,10
usa_337,12/2/2024,USA,New York,20.9,83,14.8,143,None,Koeppen-A,Temperate,Wetland,25,38.3,NE,Winter,8264178,75137063.08,2
usa_338,12/3/2024,USA,New York,33.9,76,98.1,126,None,Koeppen-A,Temperate,Grassland,37.7,9,NW,Winter,2015214,38642243.44,9
usa_339,12/4/2024,USA,New York,16.7,10,122.7,414,None,Koeppen-A,Temperate,Wetland,17.2,26.2,SE,Winter,118402,68132826.28,8
usa_340,12/5/2024,USA,New York,0.4,67,34.9,165,None,Koeppen-B,Temperate,Forest,3.8,26.8,NE,Winter,2595372,66244025.44,6
usa_341,12/6/2024,USA,New York,18.4,84,192.5,44,None,Koeppen-B,Temperate,Wetland,22.6,10.2,E,Winter,9401608,26943873.89,6
usa_342,12/7/2024,USA,New York,28.3,72,188.8,308,None,Koeppen-D,Temperate,Grassland,31.9,39.8,SE,Winter,9116493,78901375.82,3
usa_343,12/8/2024,USA,New York,6,93,96.6,156,None,Koeppen-B,Temperate,Grassland,10.7,6.8,W,Winter,50362,7267354.28,9
usa_344,12/9/2024,USA,New York,-0.2,95,177.6,106,None,Koeppen-A,Temperate,Forest,4.5,26.2,SE,Winter,2289282,33947528.27,8
usa_345,12/10/2024,USA,New York,-2.6,36,177.5,179,None,Koeppen-C,Temperate,Forest,-0.8,15.3,E,Winter,4322307,64158489.84,5
usa_346,12/11/2024,USA,New York,29.1,61,191.2,282,None,Koeppen-C,Temperate,Tundra,32.1,29.1,W,Winter,8741207,60143166.16,1
usa_347,12/12/2024,USA,New York,4.2,18,1,244,None,Koeppen-C,Temperate,Desert,5.1,4.8,SE,Winter,3059354,1714744.67,1
usa_348,12/13/2024,USA,New York,21,72,137.2,373,Heatwave,Koeppen-A,Temperate,Forest,24.6,6.3,SE,Winter,2997831,30171832.09,9
usa_349,12/14/2024,USA,New York,37,62,49.5,112,None,Koeppen-A,Temperate,Tundra,40.1,0.9,SE,Winter,3292318,49895403.71,1
usa_350,12/15/2024,USA,New York,3.5,10,139.5,406,None,Koeppen-D,Temperate,Grassland,4,14,NW,Winter,7760369,89394950.01,8
usa_351,12/16/2024,USA,New York,21.4,36,72.7,421,None,Koeppen-C,Temperate,Wetland,23.2,28.8,W,Winter,6017127,49659119.93,4
usa_352,12/17/2024,USA,New York,43.1,82,80.1,210,Hurricane,Koeppen-D,Temperate,Desert,47.2,37.3,SW,Winter,4805185,38842868.87,4
usa_353,12/18/2024,USA,New York,10.6,10,130.6,151,None,Koeppen-B,Temperate,Forest,11.1,22,N,Winter,6121530,56579670.42,3
usa_354,12/19/2024,USA,New York,13.2,11,116,263,None,Koeppen-D,Temperate,Forest,13.8,4.5,NW,Winter,2111267,92976455.5,2
usa_355,12/20/2024,USA,New York,38.1,41,169.8,398,None,Koeppen-C,Temperate,Wetland,40.1,23.9,S,Winter,1082211,77782945.51,7
usa_356,12/21/2024,USA,New York,6.7,43,147.8,233,None,Koeppen-A,Temperate,Desert,8.8,1.1,N,Winter,9846146,92466288.44,2
usa_357,12/22/2024,USA,New York,6.2,16,148.5,212,None,Koeppen-A,Temperate,Tundra,7,1.3,S,Winter,3930752,33420244.25,2
usa_358,12/23/2024,USA,New York,12.5,100,33.1,162,None,Koeppen-D,Temperate,Grassland,17.5,10,SE,Winter,9347610,87193028.67,6
usa_359,12/24/2024,USA,New York,31.3,82,159.7,11,None,Koeppen-A,Temperate,Desert,35.4,29.3,NW,Winter,9143877,74667244.85,3
